article_id,consensus_label,agreement
80d81d7b23ba20f2b5a84cf2249da584,Biased,1.0
80dea28e28e9690dbb4644eb771cad74,Non-biased,1.0
810a5a27a33144c4b9f46de463efe25d,Non-biased,0.8
81223d55494df1c7ecdae2ca0c81abef,Biased,0.8
8126ee3d2148aaa20d630aa27454642c,Biased,0.6153846153846154
812989237438bdf462f64ce76161e5c2,Biased,1.0
813f5d167c6bdfd08f923e90e8e1183d,Non-biased,0.8
815d8af53edfeee797cda7e14d42e5d2,Non-biased,0.8
81701d0cbf92563c0005580d10c846c4,Biased,0.6923076923076923
8174b58b3185a9410ed52ebd3c230b21,Biased,0.9230769230769231
81832167c0aab1f3cf7e822123748ec4,Non-biased,0.6
8186c4673439d8b777ba6eb2e8caa2f3,Biased,1.0
81d320f9e84b4270f1277d45e039d243,Biased,0.6
820512c942c3ff8b28eada601160c117,Non-biased,0.7692307692307693
821dc9507a504bd47db998f205fd3c02,Non-biased,1.0
82256148906c3a84aebe047e34f7704e,Non-biased,0.8461538461538461
82335548f8bb31b6f159ee972970c424,Biased,1.0
823d942fca23732f51a18b8f57e716ba,Biased,0.5384615384615384
827881921950dd0e84f9bccf111dc3eb,Non-biased,1.0
827f894a75054f3f7f118c06d7b8093a,Biased,0.8461538461538461
8292d1f223e6bc5735a07a9fa9931acb,Biased,0.8
82a7a353c0f62d84b3cbe03e9d5e9068,Non-biased,1.0
83081d3b9e5b77314af204b98f2b8ab7,Non-biased,0.8
83088f079d9621f5bf84abe72d2e6ed5,Biased,0.8
83253b868212c12299b056b8c0793a16,Non-biased,0.5384615384615384
83386adfe41659d77eb4b81f6a82569f,Non-biased,0.8
8366cdd6165d0d535808d2bdaeb1072f,Biased,0.6
83685c4dfbdf161e496801128fe221da,Non-biased,0.6923076923076923
83a8eab1cea8da911c6c2c72135ac02e,Non-biased,0.8
83c934264f27ef7b030293dbac5edb8c,Non-biased,0.6
83cf9bb145e491b199f8e0dc9b43062c,Non-biased,1.0
83d59cc39fa14d3c3d283585ec8ed3e7,Biased,1.0
83e359f79c76ef898606316b88927577,Non-biased,0.6923076923076923
83ebce2133425c2941e0a98b09582aa2,Biased,0.8
8409591e0fc57535d0eb830249c692a0,Non-biased,1.0
840a576d66bafeedc38643142ef025a6,Biased,0.8
84133f17a971d45afe6725896055c071,Non-biased,0.6923076923076923
8420ee8152b13f1d17bc045a4850f3fd,Non-biased,0.6
844e6584b2dfd288784be2475a8b431a,Biased,0.8
844ec231afc402719993544f6e5bc4cd,Biased,0.8
8450f3e707e2a14fc050906fe8d03201,Biased,0.8461538461538461
8451b37fb05b80aa02e4851ee2847f9e,Biased,1.0
8455bf2f874cfc30c5965a302a86012f,Biased,1.0
845eae7c584743e5d9049f71edd1100a,Biased,0.6
846622b205e53dbb2afd30d102ece3a9,Biased,1.0
846d200da11aa3e8280999ad0dea6bee,Non-biased,1.0
846fb1b3d70138639a9511d53627c51c,Non-biased,1.0
847434beb2599a2c3bd736cda8504668,Biased,0.9230769230769231
84744302808d4289962e52c900b4714d,Biased,1.0
847cedb79d3634cc7bd3e7e9cf708f7a,Non-biased,0.8
849fcc0f166727aa861551cb8252567c,Non-biased,0.8
84a0d06851dba85faa82f58a93d88759,Non-biased,0.7692307692307693
84b7a594347bcf81400a21b65d3d2d68,Non-biased,1.0
84c89eb9ae04ebe16551e5e8c2a8ef9d,Non-biased,0.7692307692307693
84d62e7ed3c18d62687202d017540ae6,Biased,0.6
84e2bc86b8b06c6dd29f237198f4f8d8,Biased,1.0
84f237ba5a0f9d4106a0ec2aa6ce7798,Biased,1.0
84fa92d96b4b138aa29ccfeb6cea5c10,Biased,0.8
8511f31a7004a3b827d25a5cd419ad33,Biased,0.6
851b1be2e4dfe9d8b4b53eed1770d1dd,Non-biased,1.0
852137c12611d34a90eda90526f654f8,Non-biased,1.0
852b233f9cb76b2f3f5b24f3a5de9d42,Biased,1.0
8532333419cbced082bb2192ba8d6542,Biased,0.9230769230769231
8543057fc593b854e8839270332e603b,Biased,0.6
85791f793ac7aa64e8de09c8abf35bc9,Non-biased,0.7692307692307693
85c27c97a6b3fb7b850ebf9585c59521,Non-biased,0.5384615384615384
85c2d97e619e3faca61de34cfc73606e,Non-biased,1.0
85e5f92786267f150d94bb91a90ba737,Non-biased,0.9230769230769231
85e875960b67cd55d0e69bff0196856c,Non-biased,0.7692307692307693
861f69ee6d8a3afbb17190ad731ada94,Biased,0.8
8626becfc0ae4a2392f4bc00b06985d3,Non-biased,1.0
863c1282806e91cc7c978acc4de5a05f,Biased,0.6923076923076923
864b8ba72ff048eb85b802661669240b,Biased,1.0
865696a7363d1a20def97e7deef2b400,Biased,0.9230769230769231
86582146d3e20d8824c775fb4ae936d5,Biased,1.0
866fbf0b06dcfba58ad3f9ce47c7efe6,Biased,1.0
86754e83ab571c4405798bf5d72163e0,Biased,0.7692307692307693
867b34452963d96d433e65ebea96d569,Non-biased,0.5384615384615384
8683659f57eb74a06b013e103c5e1cd6,Biased,1.0
868557befc144e670c30bcd84f97beaa,Non-biased,1.0
86905eda72233c8c3e59cfc9da15c34f,Non-biased,0.7692307692307693
86b001910cde3480052e24d950a66342,Biased,1.0
86b2a3ae3ce883bd165892c53b1ee015,Non-biased,1.0
86b8c1f314e9fd05db239613d1db6424,Non-biased,1.0
86cb3366f6083c7b456021dd34c6298e,Biased,0.9230769230769231
86e2855d8ef5989be5e1fa25707296b4,Non-biased,0.6923076923076923
871d271b05c3e9e9832b15e5f6e0fad2,Non-biased,0.8
871e411dd0b18755e9e23670fd77deee,Biased,0.6923076923076923
873bc6c49ba03dfcb7e425fd74f882e6,Non-biased,1.0
873f38b56180652692f3646fc0b5f7d9,Biased,0.8461538461538461
8741bf7209462b87013ef6b14b7bc1c9,Non-biased,1.0
874966c8a862bcac97bc13df7f22bf0f,Non-biased,0.7692307692307693
874f6bad76c3b8cb00368357e4568ea9,Non-biased,0.6923076923076923
8766ba5b9a1d377c1f4298a21ba6928c,Non-biased,0.6
878469f796000ec7e9c0003a9d96b4f2,Biased,1.0
8793eb5868bc2028d6e6b7dd11242226,Non-biased,0.7692307692307693
8794c8620be06c8b5bbd040d8cbf7748,Non-biased,0.6923076923076923
879ab42ef03c4ddb5b12dafefe7adf15,Biased,0.8
87a1535fca23cb20eb90d04ff367ca72,Biased,0.8
87aeb778a1d2c5bc0101c6eb4d89b72d,Biased,0.8
87af1014cff891022cedda59794dfc28,Biased,0.6153846153846154
87d187765f396a613a49b1721f806910,Non-biased,0.8
87ecd31bda2cfa11d2bcb6df3f59d55e,Biased,0.6153846153846154
87ee25ba327d8ec14f4fef566acd05bc,Non-biased,0.9230769230769231
87f4f0e854b5fff2402bf78d407dc006,Non-biased,0.6
88226e1bc0a8d9f41385276cc0adf2f7,Non-biased,0.5
88418547b31bef71ff66fd7e18c23905,Biased,0.9230769230769231
885ddc404a308337892a5cd168af54c0,Biased,0.6
88759bddef635341893fa8ed55a16911,Biased,0.6923076923076923
88a42b2443f0718b0307a2e0b486c5c5,Non-biased,0.9230769230769231
88aa42972a5bcdc1856b5cf84ecc5b2e,Biased,0.8
88bf51c8f2caac467b1b8b3a6a5bf3e5,Non-biased,0.9230769230769231
88e3736d41342bd86e18f9e0968dc19b,Biased,0.8
88e89aee13c8c64d3ff75f258c5782da,Non-biased,1.0
88fee8ba89e8d659d071ac89dbf066c5,Non-biased,0.8
892d5846f5e24aecb2b8daf50b9940a5,Non-biased,0.6923076923076923
893bacd4de21b462f6d06b8d28969677,Non-biased,1.0
895aea6c550afd909f9abd6d3ddf65c6,Biased,0.6153846153846154
8964923b470625f9a694b964700882d4,Non-biased,1.0
896ea3674dd305ff32c40895bb1c2c1c,Non-biased,0.8461538461538461
8976854f7742b36b1907769127d2103b,Biased,1.0
8993ea9f5d9d1165f5bd2c19770c3b76,Non-biased,0.6923076923076923
89a8f5b947af06fc8ae3ccb6ab9f391e,Biased,0.6923076923076923
89abb49497642ecd31c99282611f123c,Biased,1.0
89b582bcb3621098681715bc3845656f,Non-biased,0.9230769230769231
89bdd83b389d65cd97d95ce4c47b5b57,Biased,0.6
89dab0173c9180a8b4c45fd4a562bb90,Biased,1.0
89dde7d3df92f2a0e5ae557febbd1b05,Non-biased,1.0
89e766481f6cc9349e9a3907c969e83b,Biased,0.5384615384615384
8a07a98b50ac623e6dd818fcf13363cb,Non-biased,0.7692307692307693
8a184f146b63b4eb8738c94e6b65df7a,Non-biased,0.8
8a23efd10c043e06db8440ae1a034bd6,Non-biased,0.6
8a3b611d0072b84cfba6996bc5fa36db,Biased,1.0
8a3bf4117771639d4daeacf1dbb33a99,Non-biased,0.6
8a3e6bfd9877e9fee77e69979768e95a,Non-biased,0.9230769230769231
8a5b1870f0945178108641d041f3ff66,Biased,1.0
8a7350c3b6f40993d2905d075b8b81f5,Biased,1.0
8a85dc698fff8732716a7cd314054b43,Biased,0.8
8a872d43716efe70d7f596e4678ffe84,Non-biased,0.8
8a99814f41fc02da23e49c72ad215dee,Non-biased,0.6923076923076923
8aa8005cc0b9727f721253e56ec1684a,Biased,0.8
8ab23077725bc8b39e84df9da3abf4a0,Biased,1.0
8abb0e335ebbe6715327e5f127a4ba77,Biased,0.8461538461538461
8ad3b4553e77bf921dcc6864068545e6,Biased,0.9230769230769231
8addcc39fadece26ae345d4d27402b73,Biased,0.6
8b07c2ed462cdabd6a6ebef4f4838f83,Non-biased,1.0
8b22a872c49d72bdffe3659a98a2023c,Biased,0.6
8b2f17b353e00232a6f8686f62bc203e,Biased,0.5384615384615384
8b400f40743b522c05876b16b2762e1e,Biased,1.0
8b46b952f7b89b0b6123ca23a43f36ae,Non-biased,0.7692307692307693
8b7c5a8e0b8e42c1d978d5b7b34d1394,Biased,1.0
8b84ddcb7342a7d54f577f0d7b000bc5,Biased,0.8
8b86ccd62d9c5a13ea9c7eedf2503e23,Biased,1.0
8ba451f3347d358954cd280a0037e0ba,Non-biased,1.0
8ba66139f64233b11c5bfc0c8d5b1ff1,Biased,0.6
8bc6736f4b654f455eda1edfebef45a8,Biased,0.8
8bdf467a0931b3fae059936f2d656921,Non-biased,1.0
8c062e7113c21187f893af6fda1ecfeb,Non-biased,1.0
8c16aa1a056608397d6c610e8e4a6921,Biased,1.0
8c435094c56e76026f24a12d6b6f4baa,Non-biased,0.7692307692307693
8c55ba0089764c678ee28dda6e7ed5a4,Non-biased,1.0
8c6b1f5d6012ac1541edf25b7e246775,Biased,1.0
8c7166eb9d20e6bc3307f7d7752e74ce,Biased,1.0
8c7790a29251bf5af23593fcb50e85ed,Biased,1.0
8cb3c63f539cc13a3c4d10fe5469027f,Biased,0.6
8cb4e89e044ab44b24c4b694288ce4a9,Non-biased,0.7692307692307693
8ccf14f814c219733f4f88373467e3ad,Non-biased,0.8461538461538461
8cda7ada9c85942c93cb201056fc6bb9,Non-biased,1.0
8ceb65fcaba6d9b4451b7311dd2713fb,Non-biased,0.8461538461538461
8cef8545f24cf5923711cc7fe099ae38,Non-biased,1.0
8cefe2bf51efeb38f890c824c7302444,Biased,0.5384615384615384
8d04c4425fbc415f769a3f044b5d21f4,Biased,1.0
8d12b8f6c30934e873f0d97e5376761b,Non-biased,0.8
8d3d2215a61381083b608ae3a7acc9fd,Biased,0.6
8d49083d8e62c5f0229bb7eb4fb29275,Non-biased,0.8
8d5d16a675318bed42e1a34bd927c51a,Non-biased,0.8461538461538461
8d74058b56454aaecaa5f571165fc608,Non-biased,1.0
8d9b7547c81471957053ce7be2fe926b,Non-biased,0.8
8dbff32051ea83200890ca83128ba413,Biased,0.8
8dc2b7a42a6a7804c5b0fbb9d543ad60,Biased,0.5384615384615384
8dcf10a1e41db9ff233222e08657644e,Biased,1.0
8df06c2adc80d35c7d8a7df483545966,Biased,0.9230769230769231
8df4707ba94fce74e0648611ae2e1ef5,Non-biased,1.0
8df605ccea7cf2880bb54a93b19db9b7,Biased,0.6923076923076923
8e0c0cf50488d57582be998450beeefe,Non-biased,0.8461538461538461
8e2c5b14b4031d020aa7e704fd312425,Non-biased,0.8461538461538461
8e4c6eeec8b5cad8c801fc054eeaeee2,Non-biased,0.8
8e5c872e84e3d4acf79966139abf6b5f,Biased,0.8
8e6154124b656ca2c5b217342854c0c1,Biased,0.6153846153846154
8e6f366b3f1787221855693f40a233ed,Non-biased,1.0
8e96e64d5c1cf4efbfd10110eab75f00,Biased,0.8461538461538461
8eaa3c440f77a8c6e6f9e6f69ece3e5b,Biased,0.6
8ec0085b4488bafd4bde627008876d4e,Non-biased,0.9230769230769231
8ecd6c510f94ab612444c85fd9dbedc2,Non-biased,1.0
8ed913b4599a1b44c19de13f91bc7f6b,Biased,0.6923076923076923
8edb0775ded949cc8aabf891ba104d68,Non-biased,1.0
8ee1d37ca1af86678f3d5c053388222e,Biased,0.8
8ee8d3ec98770b5098ea55218f33d207,Biased,0.6923076923076923
8ef0220d5722ea6dd508af53af7156db,Biased,0.7692307692307693
8f122a3cbd1db7835a803194f811b41e,Biased,0.6923076923076923
8f38f4d7101341e15cf6e61107bd7dfd,Biased,0.6923076923076923
8f3bbcfc435c0664bf098e5e2f45200a,Non-biased,0.9230769230769231
8f5362230b301ed2e60e784709831029,Biased,1.0
8f55e5e44eddcee77fd8c411996eb413,Non-biased,1.0
8f5ad5bceeb093add30eac5f112ade75,Non-biased,1.0
8f656edd13a128eafd4a09b1ad04167b,Biased,0.9230769230769231
8f89449b15ec0b29481a2661e9d617eb,Non-biased,0.8
8f99cb343b4bceecb78184a1d5841aef,Biased,0.8
8fb0bddddfef82ee283fa7a18dc3764c,Non-biased,0.7692307692307693
8fb7777fed513f9e05b88650a8b76c5a,Biased,0.8
8fc78248016f8d5dd8eb6949e3709352,Non-biased,0.5384615384615384
8fd921fbda2587cd6d6ab289c8256d4f,Biased,0.6153846153846154
8feaf950ea282a20827f0a929da7f049,Non-biased,0.8
8ff79f77bfdabb3f6ccc0d8b6c4c711b,Non-biased,0.8461538461538461
9000e163e76e33828e9895c2ad19e157,Non-biased,1.0
90010909013878a8d93242b3b0323a72,Non-biased,0.8461538461538461
90089838bd1321abebcced1087c09df4,Biased,1.0
9034a771b78108975d7a4246847a5852,Biased,0.8
9039c556107d0c0d88c953e07eac381c,Biased,0.6
9041222360ef2fd2b85586eda2dd1697,Biased,0.6
904c5ed7e21437f6b7f6e415968f6bd0,Non-biased,0.5384615384615384
905a5649b618135426b900b73e55be06,Non-biased,0.6153846153846154
907c877fe478f4201bfaebe529f3a884,Non-biased,0.6923076923076923
90885472953b90af5dd1149b175c4ded,Non-biased,0.9090909090909091
90a80ca15371bea65a3cb145ca0af8d0,Biased,0.8
90c34e69636a0bb5605dd3e9926934ad,Biased,1.0
90d9738db16127f2b3f9af2869138b98,Biased,1.0
90f472fe64de318e1266d16128815dea,Non-biased,0.8
911c08f098aecefaafdb4ef55a69fbb4,Non-biased,0.6
911c3c69eca43c85c33d06ae46df7eb9,Non-biased,1.0
91390d5b2cd40fec9bcc567ba053c413,Non-biased,0.5384615384615384
91522bb9935a09ece51f2503553c4b06,Biased,1.0
915238caffad09da50c4f42cb622319b,Biased,1.0
915729a1435bd2cfc3af019473d6392c,Biased,0.6
915fa1450ab3e4e2b7f163470145d6c0,Non-biased,0.6153846153846154
917904ddb6cc8f88476edbc8b13c7d10,Non-biased,1.0
9193ce5938a21dadce0ca2ed068063f8,Biased,0.5384615384615384
91a1911e96ad76113d9b02480942c65c,Biased,1.0
91bef35905f565d979ba428776c24608,Biased,0.7692307692307693
91f16c52c9594ed87eafdb6dfb7589f7,Biased,1.0
91f4eb0dd222c4b033d79fe992f6353a,Biased,1.0
91fd2c454cbf4d48bb82e85a95ae0e38,Biased,0.6153846153846154
92034f5f631e85af7dd846dc3bb1c04a,Non-biased,0.6153846153846154
920bd0ae4aa307ef3a1e74dbd52dcee4,Biased,0.5384615384615384
921df76aaf2684013cb0a94dcdd71115,Biased,0.7692307692307693
92330d7a836b38c8a88be9dca48616b6,Biased,0.5384615384615384
92441ccf3e50be0dbe4e9e2fd44acf26,Biased,0.6
9250ec0c660d2b15f588bef466f24384,Biased,1.0
9279b821110791bd67186556ccbbc7ed,Biased,0.6923076923076923
927a0a6db0701f2f5c3d4a05662b6d76,Non-biased,1.0
927da1a1a38039beb825ba18ab4d858c,Non-biased,0.6923076923076923
9283cfa17029e2311786ef870f2b949e,Non-biased,0.5384615384615384
9287d977504ff007005c5f84e0bb1201,Non-biased,1.0
92ba67ba705ea5e5251b09941986a5d0,Biased,0.8
92cecd698bf2d5242ae608b2069a76c6,Biased,0.6923076923076923
92f41906e40e0a742599482cb6bd764e,Non-biased,1.0
92ff1e03ae2897b32bde9dd066306a02,Biased,0.8
930c45985cda74ddcd3da6d4280c5f7f,Biased,1.0
9344ae7833772c42a02ee2f19d0fb531,Biased,0.6
935c5314934db9f486a3ac9b2c87a285,Biased,0.6153846153846154
9367ff39731cd948fb3189d31cf18f83,Biased,0.6
93772c1eb923a207f17a2fec817129d2,Biased,0.6
938874c33a4b1ec48840bcf4c9645bb6,Biased,1.0
9392935fb611813a2ac330f4f06f87f0,Biased,0.9230769230769231
93c801fa2a66896eff36f323b73a036b,Non-biased,1.0
93cb840600031b85a9e1a4c37331cbb6,Non-biased,1.0
93ce91d069dc5defa505f3b7e513d655,Biased,1.0
93f0353e959d0d2e4de7d914cd8a898e,Biased,1.0
94032e0807734051ce78c7a3361ae0d9,Non-biased,1.0
9403a802e83965d016d39aee80db08e2,Non-biased,0.7692307692307693
940b857bb08610a8e4ff1100ecd0f0be,Non-biased,1.0
9439396142ae9d12c17ee80c553b3102,Non-biased,0.5384615384615384
944e06af882cb38f77e52405a452362b,Biased,1.0
945a1880e22edbcedf1c0a672d5fc165,Non-biased,0.9230769230769231
945a9fbf75b97e5793fed7914a986232,Biased,0.9230769230769231
946a53724807284d4f77bd2f59e9774a,Biased,0.6923076923076923
947307bf87ee55e18e4c984a101ff2f0,Non-biased,1.0
94d55faac575963c91426d8aabf09da4,Biased,0.6
94e313b7b5fc475f5692824c3d559e01,Non-biased,0.8
95003db45acd7483e6c6599c96c9e7e7,Biased,0.6923076923076923
952280fb1ff63e34a863d528b984280c,Biased,1.0
95505ea2b6dfab7838b684a5d951b30a,Biased,1.0
956b7c33a752484c6d12832134b3d724,Biased,0.7692307692307693
958073a74cec453d5f388f9285a2c605,Non-biased,0.8461538461538461
958772cc0741c6c607e3f1cb9c9979ed,Biased,0.9230769230769231
959bf6fb2b9519e4cdcb63f04f8b935d,Biased,0.7692307692307693
959e3ea75512391f2dea1d99a92cf5f6,Biased,0.6923076923076923
95b8bb63e0a179016fb2fc76228c9c35,Non-biased,0.9230769230769231
95bdaf24d4f75cf195abaeed9582a7e2,Non-biased,1.0
95bebd5f3f831074f0e13a2430148c48,Non-biased,1.0
9612d79bb52efb43d28f2a9e6c3bd224,Non-biased,0.6923076923076923
961bf8c9dae194a01461c43a27a27c62,Non-biased,0.6923076923076923
9633da6ce108fdc9bfb5e8654245002b,Non-biased,0.6
9646503560fc8ed850605fbe317570d6,Biased,0.6
9656ac05a319d23b843bda01c731c873,Non-biased,0.8
965c956f43e5655a4a7dfbbedc996b92,Biased,0.9230769230769231
96710f7e3f73f92e0f2b3777ab4837bd,Biased,0.8
9671d9c0bb086d298e41046a554d071c,Biased,1.0
9688133bc604fbe5ceec076c86eed91b,Non-biased,0.6923076923076923
968fb16ba4c0d2114966a3fc18a871d1,Biased,1.0
96949562c5e9e5fe5832666987e1dc2c,Non-biased,1.0
96ab87cdabc4560f471c0b1ea7be8bae,Non-biased,0.8461538461538461
96b12a17108134226605400aefa7a728,Non-biased,1.0
96ba1113539c6c8bdc79bbcf8cf04ee9,Biased,1.0
96bd822a1defaf125ecb02656cd7f856,Non-biased,0.5384615384615384
96d7a32e3d77d7c02c5ff6cd37cc6377,Non-biased,1.0
96dc6ac654788ffcc15313d117109c81,Non-biased,0.8461538461538461
96ec4e6c3c5459eebb626c85b6e7bc30,Biased,0.8
96f9e9b23b35707f9b03048b7b1637b0,Non-biased,1.0
96fba0104ef70f99b1c23bf0669fe11c,Non-biased,1.0
970c79021628de10dcbbc67e812478ee,Non-biased,0.7692307692307693
971fba606eaea66e6c5acad97d7a875b,Non-biased,1.0
9732bb0c301796a47424124a838bb3f7,Biased,1.0
9744dbe997bcbed9f4c9854ee2612ff2,Non-biased,0.8
9750a6f4cb37a52415095e6a50083187,Biased,0.5833333333333334
9789bab2c16f2a759dbf2a70584478fe,Non-biased,0.8
978d7fceb75b46282853903c19ec297a,Non-biased,0.7692307692307693
978dab9711e4bc28e4a79c20f458dcd5,Biased,1.0
97a7a8cc9d5b07322a252dbde33570c0,Biased,0.9230769230769231
97a85ce996a62cdba81ecea3b973dd30,Non-biased,1.0
97dde9616318548ff87c2670771bc442,Biased,0.6
97e7fe7f6151b8d7fd9edee0377daeed,Biased,1.0
97ef5bab29fcc2b2c558e9273784bd4f,Non-biased,0.6
97f3d7e4bec04b7b86410a58362790cd,Non-biased,0.8
98208ae9440c698358ede4edf4dd215d,Non-biased,0.8
982521c4e8a3411b61a97cbdcb6ac845,Non-biased,0.6923076923076923
98402bdc4e60b99e50a9f827b6ea2e3d,Biased,0.9230769230769231
9874d4f215d72c24300da3587f46409b,Biased,0.7692307692307693
987c65b57f1e2dceb789695fdfa66aef,Non-biased,0.6153846153846154
988fb754cd1d823deb58c72e8be915ec,Biased,0.6
989ca621fe011baef4f61a210dfb8690,Non-biased,1.0
98d2700458f734a6f6e81d838cc80386,Biased,0.8
98d33b9273cf42053549ec5dbacb9ab1,Biased,0.6
98dc6a6045c85cca3b7000970cecf0fb,Biased,0.8
98ec27ca17b4240275bbf99dc01e7b16,Biased,1.0
98f80af5a21a4aa51f7eb1d441908a62,Non-biased,0.6923076923076923
99105696b80951531a6023aa7ab020fe,Non-biased,1.0
9911f815b56f29bb3834714e3f4f7965,Non-biased,0.6
991fa212cc8d42b78fee1d4f5e9facfe,Biased,0.5384615384615384
9935d27bf54f2beaed68029addc8db4e,Biased,0.6153846153846154
9960a15e947ab7c8cc26254d50f0f6e1,Non-biased,0.7692307692307693
996feecf5ecd94c717895634552db0fc,Non-biased,0.8
9976f3c349f1ba1aafebc325696f275b,Biased,0.8
997a1fffcf4e11ced07a568eb7027e0e,Non-biased,1.0
99802ffc1ced3d3a869e3b0b70342cbc,Biased,0.8
998864cfc739886fa234175ab104aa99,Non-biased,1.0
9995768244b4d456dd5538252cce2a23,Biased,0.6153846153846154
999efc65498228d0cd3b328e60311a80,Non-biased,1.0
99ae6f79f19a11871d230ccec4822e86,Non-biased,1.0
99af89e5aa1b0fc51c9a9ab04c766551,Biased,1.0
99cb1d327f8a12ba0403ce06a3ba52cd,Biased,0.8
99d0fdd6190eb0b34ee0408eda60fa23,Biased,0.6
99d562cef45f74e47f5823ea79f719d2,Non-biased,0.6
99f9639b64e2863e01a5ac3b8deaee78,Biased,0.9230769230769231
9a116bf99662394f03f66a1fdf23772c,Non-biased,0.6923076923076923
9a233c3828c2361d021b84bd0f7a14ed,Biased,0.8
9a26ca121af8dbb6ef1fd011d1a50987,Non-biased,0.8
9a3244c6c2ffb0fb065e6f1e514c1cb1,Non-biased,0.6
9a378fc6751883f31c6de029d4fbf7a1,Biased,0.6923076923076923
9a3e1feb4dfd44a78f3e44c08252d359,Non-biased,0.6
9a412b53737d307d8415c540526d5243,Biased,1.0
9a45fcac9ea77c6d3535ec52e3cb2c31,Non-biased,1.0
9a47e247943941c92ee9042f373c764f,Non-biased,0.8461538461538461
9a4b6f884971dcb4a5172876b335baab,Non-biased,1.0
9a50678c7895576002f564a999ef4bd3,Non-biased,0.6
9a5fdf7c61961f526d81d0a95de1d941,Non-biased,1.0
9a6cab0223e5d79db6378f28609f34fd,Biased,0.8
9a8683add7be69e9076ed4bf2e4288e4,Biased,0.6
9a8dd4e8bbee0325c5cdb5e506201215,Non-biased,0.5384615384615384
9a9f0e2d3dca6dd3457ba5892473a8d6,Biased,0.6923076923076923
9aa73241af5a2e96efd1973af851c915,Non-biased,0.6
9aabfe60dd8e936bd3dc835c87ee9118,Non-biased,0.875
9aacf53869f5d8f0277b93f32711b5d7,Non-biased,1.0
9ac05fc0b0b2ac7b216c917e9757b38b,Non-biased,0.8461538461538461
9ad230461829e7e416ae321f235e51c8,Biased,1.0
9ad589330257d85f782b33cf3192b213,Biased,1.0
9ae23942e77afbb95077398eb1616886,Non-biased,1.0
9aec5bc1d9acf0e9504837c7c1f81d77,Biased,1.0
9b00c9edc0b5671beafd0411cb74f292,Biased,0.5384615384615384
9b44184fbcb4965e0acc388c2ab9c2dc,Non-biased,0.9230769230769231
9b4531ede66646efb693171e27c01ea8,Biased,1.0
9b55e169dcc6dc0e701fbfb95892d849,Non-biased,0.5384615384615384
9b6ebd4dbf3d1dfeb1f545a0fba22097,Non-biased,1.0
9b74162de82606b46897921542a6b354,Non-biased,0.7692307692307693
9b746f352475aa5d914bb0df7fc515dc,Biased,0.6153846153846154
9b76e734cc43ac5023faf2ed4ee97cbd,Biased,0.5384615384615384
9b788a8e5d16a5c84692c41cc97b032a,Non-biased,0.6923076923076923
9b7c832470722e94712e52a8e0a42d18,Non-biased,0.8
9b8c7641e466ba5d1c0cf55e8183bfd7,Non-biased,0.5384615384615384
9b8cfbc7e4e0edf5e48ed8a20b1248af,Biased,0.9230769230769231
9ba91ed06bfcdc693c2fb2db58a1f0d0,Biased,1.0
9bb43d09eb62cb07b401f04f6c58ed82,Non-biased,0.8
9bc77d473d6452e319a6a83814d8bb12,Non-biased,0.8
9be66138d4dd798e69a750b5a806138d,Non-biased,0.8
9becbdd45b1674d31dd87aee97d01fe0,Biased,1.0
9bed5fa06289bf1fc34d21d26244bebb,Non-biased,0.6923076923076923
9c0e55d57f3c0b18e53ddb68d6e3ab0a,Non-biased,1.0
9c37f0079144ef5a7bef371d1ae805d5,Non-biased,0.7692307692307693
9c381868986c44a90a6d0955bb365e33,Non-biased,0.5384615384615384
9c51529e64760a394f32a2f77c107803,Biased,0.6153846153846154
9c840d6619457d6027c258873063e403,Biased,1.0
9c9c5c001877314b4abf045de9b497cc,Biased,0.7692307692307693
9c9f5d8254995f3f81d42adf835f8078,Non-biased,0.8
9ca09df0ac830571c59147d0e4fff466,Non-biased,0.5
9cb0551ad474821a852614c334725ac1,Non-biased,0.6923076923076923
9cd086a9469c7dab597d3c9d5449a558,Non-biased,0.8
9ce518bb8392a60dc77f0984bee1e398,Non-biased,0.5384615384615384
9ce6ac109102ad3fb0d3f083b937922f,Biased,0.6
9ce74344d4f7dcb526b174ac12a0ff6b,Biased,1.0
9d07fd42172b72e888b8c9e45b58c0a1,Biased,0.6
9d22cf5f090843528e86652bede0790f,Non-biased,0.6923076923076923
9d2a3954de9289b876276114164b0b2b,Biased,1.0
9d35ee6084fbb1a7421ae01b5f74a9ca,Biased,0.8
9d46a2b103482444a216df4c2b8f08ac,Non-biased,0.6923076923076923
9d546fb0ca27f6cb65a436338187ac95,Non-biased,1.0
9d5942d4ba6c264fbb03af85fc0ede44,Non-biased,1.0
9d64f84373595a3986f11ad42ec94715,Non-biased,0.8
9d77fc405ebf649a80a96f4a4c34c973,Non-biased,0.8
9d7c10448484e050bbaec7df6649b76f,Non-biased,1.0
9d82f3482901f6b8a5ee0835a2d94327,Biased,0.6
9d83faa28d8fa253074062772d2d65b7,Non-biased,1.0
9d906b7176607a3343cd07a7ae20db7c,Non-biased,1.0
9db3d1929f0b4b4bb8733122b06ae3bc,Biased,0.6153846153846154
9dcf7da9ee7058714073e990c0ddd383,Non-biased,0.8
9dda27c03348d13895b177a590fd8a0d,Biased,0.6
9df9e32f5834dc57ed34fd5e56010f2f,Non-biased,0.8
9e3d33eabe2e0e8ed0b4e3d5aaaa53fd,Biased,1.0
